,id,title,price,location,size,size_unit,bedrooms,bathrooms,location_region
4,3972300,شقة علي العضم للبيع التعامل مع المالك مباشرا دون عمولات او نسب,300000,الدخيله شارع رئيسي امام شركة اللوجيتسية و قاعات المجمع الملكي,130,متر²,3,1,ميناء الدخيلة
5,4128029,شقة للبيع بالاسكندرية الدخيلة 120 متر,650000,الاسكندرية الدخيلة,120,متر²,3,1,ميناء الدخيلة
6,4124205,شقه بلدخيله علي البحر,600000,الاسكندريه الدخليه,110,متر²,4,1,ميناء الدخيلة
7,4107799,الريسيشن بانوراما علي البحر تشطيب ايجيبل كاتم للصوت. و   جميع الغرف مطلاتها علي,2400000,الدخيله,250,متر²,4,1,ميناء الدخيلة
8,4095887,شقة للبيع في الدخيلة الشارع الموازي للبحر مساحة 110 م برج سيف الدين أعلى فرع اور,800000,الدخيله,110,متر²,2,2,ميناء الدخيلة
9,4093797,للبيع شقه في العجمي الدخيله,400000,العجمي الدخيله,140,متر²,3,1,ميناء الدخيلة
10,4093758,شقه للبيع فى  الدخيله قبل مسجد سناني,280000,الدخيله,80,متر²,2,1,ميناء الدخيلة
11,4081965,شقه للبيع ١٢٥ متر,900000,الدخيله,125,متر²,3,1,ميناء الدخيلة
12,4069737,شقة للبيع بالاسكندرية الدخيلة 90متر,350000,الاسكندرية الدخيلة,90,متر²,2,1,ميناء الدخيلة
13,4059894,شقة للبيع بالاسكندرية الدخيلة 120 متر,380000,الاسكندرية الدخيلة,120,متر²,3,1,ميناء الدخيلة
14,4054726,شقه غرفتين وصاله للبيع,240000,الاسكندريه الدخيله  بشارع عيد الطلخاوي الموازي لفضه بعد هيبر فتحالله,85,متر²,2,1,ميناء الدخيلة
15,4044681,شقة بين الدخيلة و وادي القمر امام نادي سي جاردن لظباط الشرطة 110 متر,530000,بين الدخيلة و وادي القمر امام نادي سي جاردن لظباط الشرطة,110,متر²,2,1,ميناء الدخيلة
16,4044205,للبيع شقه بالدخيلة علي البحر,1900000,الدخيلة,170,متر²,3,2,ميناء الدخيلة
17,4039917,يوجد شقة للبيع بالعجمي الدخيلة البحرية الدور الأول علوي مساحة 95 متر,290000,الاسكندرية - العجمي الدخيلة البحرية,95,متر²,3,1,ميناء الدخيلة
18,4056202,شقه لؤطه تنفع عريس,240000,اسكندريه الدخيله,80,متر²,2,1,ميناء الدخيلة
19,4023944,للبيع شقة 110 متر,630000,الاسكندرية - الدخيلة البحرية شارع مسجد ابو ناجي,110,متر²,3,1,ميناء الدخيلة
20,4013531,للبيع شقه في الدخيله,650000,الدخيله,120,متر²,3,2,ميناء الدخيلة
21,4036608,شقه للبيع  الدخيله البحريه,280000,الدخيله البحريه,90,متر²,3,1,ميناء الدخيلة
22,4036605,للبيع شقه في الدخيله البحريه,255000,الدخيله البحريه,80,متر²,2,1,ميناء الدخيلة
23,4026677,شقه بمنطقه الدخيله اول نمره بحر جميع المطلات على المياه مباشر 135م,1500000,الاسكندرية -  الدخيله اول نمره بحر جميع المطلات على المياه مباشر,135,متر²,3,1,ميناء الدخيلة
24,3987381,شقة للبيع الدخيلة شارع الجيش,200000,الدخيلة شارع الجيش,70,متر²,2,1,ميناء الدخيلة
25,4021249,شقة للبيع من المالك مباشرة - الدخيله امام مستشفى قصر الشفا,420000,الدخيله,110,متر²,3,1,ميناء الدخيلة
26,4013333,شقة للبيع من المالك مباشرة - الدخيله امام مستشفى قصر الشفا,420000,الدخيله,110,متر²,3,1,ميناء الدخيلة
27,3978353,روف ٣٤٠ م مبني شقة ١٢٠م تتكون من ٣ غرف وريسبشن ومطبخ وحمام مطلات مفتوحة  /,800000,الاسكندريه - العجمي,120,متر²,3,1,ميناء الدخيلة
28,4011440,شقه للبيع الدخيله البحريه,800000,الدخيله البحريه,140,متر²,3,1,ميناء الدخيلة
29,3969771,شقه للبيع  مساحتها 77متر الدور3 2 حجرة بكل حجرة دولاب سحرى رسيبشن به بلكونه,450000,اسكندريه /بمدينه ضباط القوات المسلحة بالمكس امام استاد حرس الحدود,77,متر²,2,1,ميناء الدخيلة
30,3943395,290م الدور الثامن 3 نمرة من البحر بجوار فتح الله,750000,الاسكندريه الدخليه,290,متر²,3,1,ميناء الدخيلة
31,3963015,الدخيلة علي البحر بعد المحكمة الشقة الدور ٨ - ١٢٠م,650000,الدخيلة علي البحر بعد المحكمة  الشارع قبل البنك الاهلي علي ناصيته شركة ناتجاز و الصيدلية  ٣ نمرة من البحر,120,متر²,3,1,ميناء الدخيلة
32,3942775,للبيع من المالك الدخيلة ٣ نمرة من البحر  روف ٣٤٠ م مبني علي مساحة ١٢٠ م,850000,الاسكندريه ميناء الدخيله,120,متر²,3,1,ميناء الدخيلة
33,3962562,للبيع شقه بالدخيلة بحري,350000,شارع البوسته القديمه - الدخيلة,80,متر²,3,1,ميناء الدخيلة
34,3934346,شقه للبيع,600000,الاسكندريه  الدخيلة شارع رجال الأعمال علي البحر بجانب المحكمه,90,متر²,2,1,ميناء الدخيلة
35,3894296,لسرعة البيع  روف ٣٤٠م بعد محكمة الدخيلة اتجاه البيطاش,800000,بعد محكمة الدخيلة اتجاه البيطاش,340,متر²,3,1,ميناء الدخيلة
36,3893918,روف ٣٤٠ متر للبيع بالدخيله,800000,العجمي الدخيله,340,متر²,3,1,ميناء الدخيلة
37,3884957,روف للبيع 340متر,1000000,بعد محكمة الدخيلة اتجاه البيطاش,340,متر²,3,1,ميناء الدخيلة
38,3914077,شقة 200متر للبيع امام مطعم زفير كورنيش المكس الترا لوكس,1500000,المكس,200,متر²,4,2,ميناء الدخيلة
39,3913722,شقة 120م الدخيلة,650000,"الدخيلة , الاسكندرية",120,متر²,3,1,ميناء الدخيلة
40,3882576,الدخيلة علي البحر بجوار فتح الله والبنك الاهلي والمحكمة  روف ٣٤٠م ناصية متشطب,1000000,الاسكندريه ميناء الدخيله,120,متر²,3,1,ميناء الدخيلة
41,3881655,شقه للبيع الدخيلة علي بحر,1000000,الدخيلة -الاسكندريه,120,متر²,3,1,ميناء الدخيلة
42,3743566,شقه موقع لمحبين الفخامه والفيو امام المينا,900000,العنوان الورديان الاسناوي علي شارع المكس  بعد خالد الحلواني  (برج سريا الورديان,107,متر²,3,1,ميناء الدخيلة
43,3897149,روف ٣٤٠م ناصية,800000,٤ نمرة من البحر بجوار فتح الله والبنك الاهلي,340,متر²,3,1,ميناء الدخيلة
44,3865358,شقه للبيع 80 متر,120000,الاسكندريه الدخليه,80,متر²,2,1,ميناء الدخيلة
45,3870675,شقة للبيع على البحر مباشرة + باكية جراج ل2 سيارة أمام نادى سى جل,1200000,الدخيلة-الاسكندرية,152,متر²,3,1,ميناء الدخيلة
46,3841448,روف للبيع باالدخيلة موقع مميز جدا بمساحة 175متر 3غرف رسبشن 3قطع تشطيب سوبر لوكس,950000,الاسكندريه ميناء الدخيله,175,متر²,3,1,ميناء الدخيلة
47,4032288,للبيع شقه في اجمل مكان في الدخيله بحري ١٢٠م,500000,الاسكندرية الدخيلة,120,متر²,3,1,ميناء الدخيلة
48,3997161,شقه مساحه ٨٠ متر للبيع عماره البترول,295000,الدخيله,80,متر²,3,1,ميناء الدخيلة
49,4050855,شقة للبيع من المالك مباشر الدخيلة شارع البحر بجوار مدرسة عمار بن ياسر  مساحة 95,290000,الاسكندريه ميناء الدخيله,95,متر²,3,1,ميناء الدخيلة
50,3969419,شقة للبيع بالاسكندرية  الدخيلة 90متر,220000,الاسكندرية الدخيلة,90,متر²,2,1,ميناء الدخيلة
51,3963308,شقه للبيع الدخيلة علي البحر بعد المحكمة,650000,الدخيلة - الاسكندريه,120,متر²,3,1,ميناء الدخيلة
52,3910561,شقة 135م الدخيلة ،  دور تاسع وليس الاخير  ١٣٥م ٣ غرف وريسبشن قطعتين ارضيات باركي,740000,اسكندريه شاطئ الدخيلة بالقرب من فتح الله ماركت,135,متر²,3,1,ميناء الدخيلة
53,3977440,شقه للبيع,190000,ميناء الدخيلة,85,متر²,2,1,ميناء الدخيلة
54,3987385,شقة للبيع الدخيلة على البحر مباشرة,550000,الدخيلة,120,متر²,3,1,ميناء الدخيلة
55,3990617,شقه تمليك بالدخيله الاسكندرية امام بنك مصر امام الشارع الرئيسي مباشرة تصلح كعياد,350000,الدخيله,75,متر²,1,1,ميناء الدخيلة
56,3947093,شقه بانوراما ترى البحر,400000,العجمي,120,متر²,3,1,ميناء الدخيلة
57,3892727,شقه للبيع 75 م الدخيلة,230000,"الدخيلة , الاسكندرية",75,متر²,2,1,ميناء الدخيلة
58,3923409,شقة للبيع بالاسكندرية الدخيلة 150 متر,420000,الاسكندرية الدخيلة,150,متر²,4,2,ميناء الدخيلة
59,3910752,شقة 120م للبيع,750000,الدخيله البحر شارع المدرسه المشتركة,120,متر²,3,1,ميناء الدخيلة
0,4051872,شقة للبيع 330 م  وابور المياه,4200000,وابور المياه,330,متر²,4,3,وابور المياه
1,4043604,شقق للبيع فى وابور المياه,2200000,وابورمياه شارع جلال دسوقي,150,متر²,4,1,وابور المياه
2,4085961,شقة للبيع  270 م وابور المياة (ش جلال الدين الدسوقي)/44,4000000,ش جلال الدين الدسوقي,270,متر²,3,2,وابور المياه
3,4075138,للبيع - شقق سوبر لوكس فى شارع الشهيد جلال الدسوقي,2750000,وابورمياه ٢ نمره شارع جلال دسوقي,126,متر²,3,1,وابور المياه
4,4060835,شقة فاخرة رائعة في وابور الماية ، الإسكندرية,4000000,Waboor El Mayah، Other Neighborhoods In Alexandria,220,متر²,3,3,وابور المياه
5,4049834,شقة للبيع في وابور المياه كمبوند البركة 190متر فيو الترام TMZ6838,3900000,وابور المياة,190,متر²,3,2,وابور المياه
6,4035272,شقة للبيع في كمبوند فيوتشر سيتي مساحة 200م,4000000,شارع جلال الدسوقي كميوند المستقبل سيتي,200,متر²,4,2,وابور المياه
7,3976231,وابورمياه شقة للبيع,2750000,وابورمياه كامباوند البركه,150,متر²,3,2,وابور المياه
8,3929444,شقة للبيع في وابور المياه كمبوند البركة 190متر فيو الترام و جلال الدسوقي TMZ6838,3900000,وابور المياة,190,متر²,3,3,وابور المياه
